"X","Y","C1hA","0kxZ","tvMX","OlYb","7rk5","F39L","VNSF","tkxI"
"6.0","16.0","-94","-96","-82","-77","-92","-81","-100","-95"
"6.0","16.0","-94","-96","-82","-77","-92","-81","-92","-95"
"6.0","16.0","-94","-96","-82","-80","-92","-81","-92","-95"
"6.0","16.0","-93","-96","-80","-80","-92","-81","-96","-95"
"6.0","16.0","-93","-96","-82","-80","-92","-81","-96","-95"
"6.0","16.0","-93","-96","-82","-80","-92","-81","-96","-98"
"6.0","16.0","-92","-91","-82","-80","-92","-82","-97","-98"
"6.0","16.0","-94","-91","-82","-77","-92","-82","-97","-98"
"6.0","16.0","-100","-91","-82","-77","-93","-82","-93","-96"
"6.0","16.0","-100","-91","-82","-76","-93","-82","-93","-96"
"6.0","16.0","-100","-82","-82","-76","-93","-82","-98","-96"
"6.0","16.0","-100","-90","-82","-76","-93","-82","-98","-96"
"6.0","16.0","-100","-90","-82","-80","-93","-82","-99","-96"
"6.0","16.0","-95","-90","-82","-80","-93","-84","-99","-96"
"6.0","16.0","-97","-90","-82","-80","-93","-84","-99","-96"
"6.0","16.0","-97","-90","-82","-80","-92","-84","-95","-94"
"6.0","16.0","-97","-90","-83","-76","-92","-84","-95","-94"
"6.0","16.0","-97","-90","-83","-80","-92","-89","-92","-94"
"6.0","16.0","-97","-93","-83","-80","-92","-84","-92","-94"
"6.0","16.0","-97","-93","-80","-80","-92","-84","-92","-94"
"6.0","16.0","-97","-93","-80","-80","-92","-84","-94","-92"
"6.0","16.0","-97","-93","-80","-80","-92","-79","-99","-92"
"6.0","16.0","-94","-90","-80","-80","-92","-79","-99","-97"
"6.0","16.0","-94","-90","-83","-80","-92","-79","-92","-97"
"6.0","16.0","-94","-93","-83","-80","-92","-79","-92","-97"
"6.0","16.0","-94","-93","-83","-79","-94","-79","-92","-93"
"6.0","16.0","-94","-92","-83","-79","-94","-79","-92","-93"
"6.0","16.0","-94","-92","-80","-79","-94","-79","-92","-93"
"6.0","16.0","-93","-92","-80","-79","-93","-79","-92","-93"
"6.0","16.0","-93","-83","-80","-79","-93","-83","-92","-96"
"6.0","16.0","-93","-83","-80","-80","-93","-83","-96","-96"
"6.0","16.0","-94","-90","-80","-80","-92","-83","-96","-96"
"6.0","16.0","-94","-90","-80","-80","-92","-83","-95","-96"
"6.0","16.0","-94","-90","-80","-80","-93","-83","-95","-94"
"6.0","16.0","-94","-90","-80","-77","-94","-79","-95","-94"
"6.0","16.0","-94","-94","-80","-77","-94","-79","-95","-94"
"6.0","16.0","-94","-94","-83","-80","-94","-82","-95","-94"
"6.0","16.0","-94","-95","-83","-80","-93","-82","-95","-94"
"6.0","16.0","-94","-95","-83","-80","-93","-82","-95","-94"
"6.0","16.0","-94","-95","-83","-80","-94","-82","-95","-94"
"6.0","16.0","-94","-92","-83","-80","-94","-82","-95","-94"
"6.0","16.0","-94","-92","-83","-80","-94","-82","-93","-94"
"6.0","16.0","-94","-92","-83","-80","-94","-82","-93","-96"
"6.0","16.0","-94","-92","-83","-81","-94","-82","-92","-96"
"6.0","16.0","-94","-92","-83","-80","-94","-82","-92","-96"
"6.0","16.0","-94","-92","-82","-80","-94","-82","-92","-96"
"6.0","16.0","-94","-86","-80","-76","-94","-85","-92","-93"
"6.0","16.0","-94","-88","-80","-79","-92","-85","-95","-95"
"6.0","16.0","-98","-88","-80","-79","-91","-85","-95","-95"
"6.0","16.0","-98","-88","-80","-76","-91","-80","-92","-95"
"6.0","16.0","-98","-83","-80","-76","-91","-80","-92","-95"
"6.0","16.0","-98","-83","-81","-80","-91","-80","-95","-95"
"6.0","16.0","-98","-92","-81","-80","-92","-80","-95","-95"
"6.0","16.0","-98","-84","-84","-80","-92","-80","-95","-95"
"6.0","16.0","-98","-84","-84","-80","-92","-80","-96","-95"
"6.0","16.0","-98","-96","-81","-80","-92","-80","-96","-93"
"6.0","16.0","-92","-96","-81","-79","-92","-80","-96","-93"
"6.0","16.0","-92","-96","-82","-79","-92","-80","-96","-94"
"6.0","16.0","-99","-88","-82","-79","-92","-80","-96","-94"
"6.0","16.0","-92","-88","-82","-79","-92","-80","-96","-94"
"6.0","16.0","-92","-88","-81","-79","-92","-83","-96","-93"
"6.0","16.0","-94","-88","-81","-79","-92","-83","-96","-93"
"6.0","16.0","-94","-87","-83","-79","-92","-79","-96","-93"
"6.0","16.0","-94","-87","-83","-79","-92","-79","-94","-98"
"6.0","16.0","-94","-87","-83","-79","-92","-83","-94","-98"
"6.0","16.0","-94","-87","-80","-76","-92","-79","-94","-98"
"6.0","16.0","-94","-87","-82","-79","-92","-79","-94","-97"
"6.0","16.0","-94","-87","-82","-79","-92","-90","-95","-93"
"6.0","16.0","-94","-87","-80","-77","-92","-90","-95","-93"
"6.0","16.0","-94","-87","-83","-77","-92","-90","-95","-93"
"6.0","16.0","-94","-87","-83","-77","-92","-90","-95","-94"
"6.0","16.0","-99","-87","-81","-77","-92","-83","-95","-94"
"6.0","16.0","-94","-87","-83","-77","-92","-83","-95","-94"
"6.0","16.0","-94","-87","-82","-81","-92","-83","-95","-94"
"6.0","16.0","-100","-87","-82","-77","-92","-87","-95","-94"
"6.0","16.0","-100","-83","-84","-77","-92","-87","-95","-94"
"6.0","16.0","-100","-83","-81","-77","-93","-87","-95","-98"
"6.0","16.0","-93","-83","-81","-77","-93","-87","-95","-98"
"6.0","16.0","-93","-82","-81","-77","-93","-87","-95","-92"
"6.0","16.0","-93","-82","-84","-77","-93","-86","-92","-92"
"6.0","16.0","-93","-82","-84","-77","-93","-86","-96","-92"
"6.0","16.0","-93","-82","-84","-81","-93","-86","-96","-92"
"6.0","16.0","-91","-82","-81","-81","-93","-87","-96","-92"
"6.0","16.0","-95","-82","-81","-81","-91","-87","-96","-92"
"6.0","16.0","-95","-82","-81","-81","-91","-87","-92","-93"
"6.0","16.0","-95","-82","-81","-81","-91","-87","-92","-93"
"6.0","16.0","-96","-82","-85","-81","-91","-87","-94","-93"
"6.0","16.0","-96","-92","-82","-81","-95","-80","-94","-93"
"6.0","16.0","-96","-92","-82","-81","-91","-87","-94","-93"
"6.0","16.0","-96","-92","-85","-77","-91","-87","-92","-93"
"6.0","16.0","-96","-92","-85","-79","-94","-87","-92","-98"
"6.0","16.0","-96","-92","-81","-79","-94","-87","-92","-98"
"6.0","16.0","-96","-84","-81","-78","-94","-87","-92","-98"
"6.0","16.0","-95","-84","-82","-78","-94","-87","-94","-98"
"6.0","16.0","-95","-88","-82","-78","-91","-87","-94","-98"
"6.0","16.0","-95","-86","-82","-78","-91","-79","-92","-98"
"6.0","16.0","-99","-86","-82","-80","-91","-89","-93","-98"
"6.0","16.0","-99","-86","-83","-80","-91","-89","-93","-92"
"6.0","16.0","-101","-86","-83","-80","-91","-89","-93","-97"
"6.0","16.0","-95","-86","-83","-80","-91","-91","-94","-97"
"6.0","16.0","-95","-87","-83","-80","-91","-91","-94","-92"
"6.0","16.0","-93","-87","-83","-80","-91","-91","-94","-97"
"6.0","16.0","-93","-87","-82","-80","-93","-90","-93","-97"
"6.0","16.0","-98","-87","-82","-80","-93","-90","-93","-97"
"6.0","16.0","-97","-86","-80","-80","-90","-90","-93","-97"
"6.0","16.0","-97","-86","-83","-79","-90","-84","-93","-97"
"6.0","16.0","-97","-87","-83","-79","-90","-84","-93","-97"
"6.0","16.0","-97","-86","-83","-81","-90","-84","-93","-97"
"6.0","16.0","-97","-86","-83","-76","-90","-84","-92","-97"
"6.0","16.0","-97","-98","-83","-76","-90","-84","-92","-97"
"6.0","16.0","-96","-88","-83","-76","-90","-84","-92","-92"
"6.0","16.0","-96","-88","-80","-76","-92","-80","-92","-92"
"6.0","16.0","-101","-88","-80","-76","-94","-80","-92","-92"
"6.0","16.0","-101","-88","-80","-76","-92","-80","-92","-92"
"6.0","16.0","-101","-88","-83","-76","-92","-80","-92","-92"
"6.0","16.0","-101","-88","-83","-76","-92","-80","-92","-97"
"6.0","16.0","-101","-90","-83","-76","-92","-80","-92","-97"
"6.0","16.0","-92","-86","-83","-81","-92","-83","-92","-97"
"6.0","16.0","-93","-86","-83","-80","-92","-82","-95","-97"
"6.0","16.0","-92","-86","-83","-79","-92","-82","-95","-97"
"6.0","16.0","-92","-86","-83","-81","-92","-80","-95","-97"
"6.0","16.0","-92","-94","-83","-81","-92","-80","-95","-97"
"6.0","16.0","-92","-94","-82","-81","-92","-83","-95","-97"
"6.0","16.0","-92","-94","-83","-77","-94","-83","-99","-97"
"6.0","16.0","-92","-94","-83","-77","-94","-79","-99","-97"
"6.0","16.0","-92","-90","-83","-77","-94","-91","-99","-97"
"6.0","16.0","-94","-86","-83","-77","-93","-91","-99","-97"
"6.0","16.0","-94","-86","-83","-77","-92","-91","-99","-93"
"6.0","16.0","-94","-86","-80","-77","-92","-91","-99","-93"
"6.0","16.0","-94","-86","-80","-81","-92","-91","-94","-93"
"6.0","16.0","-104","-86","-82","-76","-92","-91","-94","-93"
"6.0","16.0","-97","-87","-82","-76","-92","-90","-94","-93"
"6.0","16.0","-97","-87","-82","-76","-92","-86","-95","-93"
"10.0","16.0","-84","-88","-93","-80","-85","-80","-98","-90"
"10.0","16.0","-82","-88","-93","-80","-85","-80","-98","-90"
"10.0","16.0","-82","-89","-93","-80","-85","-75","-98","-90"
"10.0","16.0","-82","-90","-93","-80","-86","-75","-98","-90"
"10.0","16.0","-82","-90","-93","-80","-85","-75","-98","-91"
"10.0","16.0","-84","-90","-93","-80","-85","-75","-94","-91"
"10.0","16.0","-84","-90","-95","-80","-85","-75","-94","-91"
"10.0","16.0","-84","-90","-95","-80","-85","-75","-94","-97"
"10.0","16.0","-84","-90","-95","-80","-85","-75","-97","-92"
"10.0","16.0","-84","-90","-97","-80","-85","-75","-94","-92"
"10.0","16.0","-84","-90","-97","-80","-85","-80","-94","-92"
"10.0","16.0","-84","-90","-97","-80","-86","-80","-94","-92"
"10.0","16.0","-84","-90","-95","-80","-86","-72","-94","-92"
"10.0","16.0","-84","-90","-95","-78","-86","-72","-94","-92"
"10.0","16.0","-84","-88","-94","-78","-86","-80","-98","-92"
"10.0","16.0","-84","-88","-94","-84","-86","-80","-98","-93"
"10.0","16.0","-84","-88","-94","-78","-86","-80","-98","-93"
"10.0","16.0","-84","-88","-91","-78","-86","-80","-98","-93"
"10.0","16.0","-84","-90","-91","-78","-86","-80","-98","-97"
"10.0","16.0","-84","-90","-91","-83","-86","-76","-96","-97"
"10.0","16.0","-85","-90","-91","-83","-86","-76","-95","-99"
"10.0","16.0","-85","-88","-93","-84","-86","-76","-95","-99"
"10.0","16.0","-84","-88","-93","-84","-98","-80","-95","-99"
"10.0","16.0","-84","-88","-93","-84","-86","-80","-95","-99"
"10.0","16.0","-84","-88","-93","-84","-86","-80","-95","-99"
"10.0","16.0","-84","-87","-93","-84","-86","-80","-95","-99"
"10.0","16.0","-82","-87","-93","-84","-86","-73","-95","-99"
"10.0","16.0","-82","-87","-90","-84","-86","-73","-95","-99"
"10.0","16.0","-82","-87","-90","-84","-86","-73","-95","-99"
"10.0","16.0","-82","-87","-90","-79","-86","-73","-99","-99"
"10.0","16.0","-82","-87","-90","-79","-86","-73","-99","-96"
"10.0","16.0","-82","-87","-90","-79","-86","-73","-100","-96"
"10.0","16.0","-82","-87","-90","-79","-86","-74","-100","-96"
"10.0","16.0","-82","-87","-90","-79","-85","-74","-100","-96"
"10.0","16.0","-82","-93","-90","-78","-85","-74","-100","-96"
"10.0","16.0","-82","-93","-91","-78","-85","-73","-99","-94"
"10.0","16.0","-82","-89","-92","-78","-85","-73","-99","-94"
"10.0","16.0","-82","-95","-92","-78","-86","-83","-99","-94"
"10.0","16.0","-81","-95","-92","-79","-87","-83","-99","-95"
"10.0","16.0","-88","-95","-92","-79","-85","-83","-99","-95"
"10.0","16.0","-88","-95","-94","-79","-96","-83","-99","-95"
"10.0","16.0","-88","-95","-94","-79","-96","-83","-98","-95"
"10.0","16.0","-86","-95","-94","-79","-96","-83","-98","-95"
"10.0","16.0","-86","-95","-94","-79","-96","-83","-98","-101"
"10.0","16.0","-88","-95","-94","-79","-96","-83","-98","-101"
"10.0","16.0","-88","-95","-94","-79","-96","-83","-98","-101"
"10.0","16.0","-81","-90","-94","-79","-87","-83","-97","-101"
"10.0","16.0","-81","-90","-94","-82","-87","-83","-97","-101"
"10.0","16.0","-86","-90","-94","-80","-84","-73","-97","-95"
"10.0","16.0","-87","-90","-94","-80","-84","-83","-98","-94"
"10.0","16.0","-87","-90","-93","-79","-84","-83","-98","-94"
"10.0","16.0","-87","-90","-93","-79","-84","-83","-98","-100"
"10.0","16.0","-86","-93","-92","-79","-87","-73","-98","-94"
"10.0","16.0","-86","-90","-92","-79","-87","-73","-98","-94"
"10.0","16.0","-86","-94","-90","-81","-85","-83","-98","-103"
"10.0","16.0","-86","-90","-92","-82","-87","-82","-98","-102"
"10.0","16.0","-86","-90","-92","-82","-87","-81","-98","-102"
"10.0","16.0","-81","-90","-92","-82","-86","-76","-98","-102"
"10.0","16.0","-86","-96","-92","-82","-86","-76","-98","-101"
"10.0","16.0","-86","-96","-92","-82","-86","-83","-98","-101"
"10.0","16.0","-86","-98","-92","-82","-86","-83","-98","-101"
"10.0","16.0","-86","-98","-92","-79","-86","-76","-98","-101"
"10.0","16.0","-86","-98","-92","-82","-86","-76","-98","-96"
"10.0","16.0","-86","-98","-92","-82","-86","-76","-98","-96"
"10.0","16.0","-86","-97","-92","-82","-86","-76","-98","-96"
"10.0","16.0","-86","-97","-90","-82","-86","-76","-98","-96"
"10.0","16.0","-86","-97","-90","-80","-86","-73","-96","-96"
"10.0","16.0","-86","-97","-94","-80","-86","-73","-96","-96"
"10.0","16.0","-86","-98","-94","-80","-86","-73","-96","-96"
"10.0","16.0","-86","-98","-94","-79","-86","-82","-96","-97"
"10.0","16.0","-80","-98","-94","-79","-87","-82","-96","-97"
"10.0","16.0","-80","-88","-93","-79","-87","-73","-95","-97"
"10.0","16.0","-80","-88","-92","-79","-87","-73","-95","-97"
"10.0","16.0","-87","-88","-92","-79","-87","-73","-95","-96"
"10.0","16.0","-87","-88","-92","-79","-87","-73","-97","-96"
"10.0","16.0","-88","-88","-92","-79","-87","-73","-97","-96"
"10.0","16.0","-88","-88","-93","-79","-87","-76","-98","-101"
"10.0","16.0","-88","-88","-93","-79","-87","-76","-98","-101"
"10.0","16.0","-88","-88","-93","-79","-85","-76","-98","-101"
"10.0","16.0","-88","-88","-93","-79","-85","-73","-98","-101"
"10.0","16.0","-81","-93","-93","-79","-85","-73","-98","-101"
"10.0","16.0","-85","-88","-93","-79","-87","-73","-98","-96"
"10.0","16.0","-85","-88","-93","-81","-86","-73","-96","-96"
"10.0","16.0","-85","-88","-91","-81","-86","-73","-96","-96"
"10.0","16.0","-85","-88","-93","-82","-86","-82","-96","-96"
"10.0","16.0","-85","-88","-93","-79","-86","-82","-96","-96"
"10.0","16.0","-85","-88","-91","-79","-97","-82","-96","-96"
"10.0","16.0","-80","-88","-91","-79","-97","-82","-98","-96"
"10.0","16.0","-80","-88","-93","-81","-97","-73","-98","-96"
"10.0","16.0","-80","-88","-90","-81","-95","-82","-98","-96"
"10.0","16.0","-81","-95","-90","-81","-87","-82","-98","-96"
"10.0","16.0","-81","-95","-90","-81","-85","-82","-98","-96"
"10.0","16.0","-86","-95","-92","-81","-85","-82","-98","-96"
"10.0","16.0","-86","-90","-92","-81","-85","-82","-98","-95"
"10.0","16.0","-86","-90","-92","-81","-85","-82","-98","-95"
"10.0","16.0","-86","-90","-92","-81","-85","-73","-98","-95"
"10.0","16.0","-86","-90","-91","-81","-87","-73","-98","-94"
"10.0","16.0","-86","-90","-91","-81","-87","-73","-97","-94"
"10.0","16.0","-86","-90","-91","-81","-87","-73","-97","-96"
"10.0","16.0","-86","-89","-91","-81","-86","-76","-97","-96"
"10.0","16.0","-86","-89","-92","-81","-86","-76","-97","-96"
"10.0","16.0","-86","-89","-92","-80","-86","-76","-98","-96"
"10.0","16.0","-86","-89","-92","-80","-86","-82","-98","-96"
"10.0","16.0","-78","-90","-92","-80","-86","-82","-98","-96"
"10.0","16.0","-78","-90","-92","-80","-86","-77","-98","-95"
"10.0","16.0","-78","-98","-92","-80","-86","-77","-96","-95"
"10.0","16.0","-78","-98","-94","-80","-86","-83","-96","-95"
"10.0","16.0","-81","-98","-89","-81","-86","-83","-96","-94"
"10.0","16.0","-81","-102","-89","-81","-86","-78","-96","-100"
"10.0","16.0","-81","-102","-94","-80","-86","-78","-96","-100"
"10.0","16.0","-81","-102","-92","-81","-86","-78","-96","-96"
"10.0","16.0","-81","-92","-92","-79","-96","-78","-96","-96"
"10.0","16.0","-81","-92","-92","-82","-96","-78","-96","-96"
"10.0","16.0","-81","-92","-92","-82","-96","-78","-96","-96"
"10.0","16.0","-80","-99","-92","-82","-96","-78","-96","-99"
"10.0","16.0","-86","-90","-93","-80","-96","-77","-97","-99"
"10.0","16.0","-86","-90","-93","-82","-96","-77","-97","-99"
"10.0","16.0","-86","-91","-94","-82","-85","-74","-97","-99"
"10.0","16.0","-86","-91","-94","-81","-85","-74","-96","-95"
"10.0","16.0","-81","-91","-92","-81","-85","-74","-96","-95"
"10.0","16.0","-81","-90","-92","-81","-85","-77","-96","-95"
"10.0","16.0","-81","-92","-96","-81","-85","-77","-96","-95"
"10.0","16.0","-84","-92","-87","-81","-85","-77","-97","-95"
"10.0","16.0","-84","-92","-94","-78","-86","-77","-97","-95"
"10.0","16.0","-81","-92","-94","-78","-97","-77","-97","-95"
"10.0","16.0","-81","-94","-98","-79","-86","-77","-97","-100"
"10.0","16.0","-81","-94","-87","-79","-86","-73","-97","-100"
"10.0","16.0","-81","-94","-87","-84","-86","-73","-97","-100"
"10.0","16.0","-81","-94","-92","-84","-86","-73","-97","-100"
"10.0","16.0","-85","-98","-87","-84","-86","-73","-96","-100"
"10.0","16.0","-85","-98","-87","-84","-86","-77","-99","-100"
"10.0","16.0","-85","-98","-86","-84","-86","-77","-99","-100"
"10.0","16.0","-85","-96","-86","-84","-86","-74","-99","-100"
"10.0","16.0","-85","-93","-86","-84","-86","-74","-99","-100"
"10.0","16.0","-81","-93","-86","-84","-86","-74","-99","-100"
"10.0","16.0","-81","-93","-86","-79","-98","-74","-99","-100"
"10.0","16.0","-81","-96","-97","-79","-98","-74","-99","-100"
"10.0","16.0","-81","-96","-97","-79","-98","-74","-99","-94"
"10.0","16.0","-80","-96","-97","-83","-98","-74","-99","-94"
"10.0","16.0","-80","-96","-97","-83","-98","-74","-98","-94"
"10.0","16.0","-80","-96","-97","-83","-98","-74","-101","-94"
"10.0","16.0","-80","-96","-97","-83","-98","-73","-101","-95"
"10.0","16.0","-85","-94","-97","-83","-98","-83","-99","-98"
"10.0","16.0","-85","-94","-97","-83","-98","-83","-99","-98"
"10.0","16.0","-85","-94","-97","-82","-98","-83","-99","-98"
"10.0","16.0","-85","-94","-97","-82","-98","-74","-99","-98"
"10.0","16.0","-81","-94","-97","-82","-98","-74","-99","-98"
"10.0","16.0","-81","-91","-97","-85","-86","-74","-99","-98"
"10.0","16.0","-81","-91","-92","-85","-86","-74","-99","-98"
"10.0","16.0","-81","-94","-100","-85","-86","-74","-97","-98"
"14.0","16.0","-93","-95","-87","-76","-96","-75","-93","-86"
"14.0","16.0","-88","-100","-87","-76","-96","-75","-93","-86"
"14.0","16.0","-88","-100","-87","-75","-96","-75","-93","-86"
"14.0","16.0","-88","-100","-87","-75","-96","-75","-93","-86"
"14.0","16.0","-88","-100","-87","-75","-96","-75","-93","-86"
"14.0","16.0","-88","-100","-87","-75","-96","-75","-93","-87"
"14.0","16.0","-88","-100","-87","-75","-96","-74","-93","-87"
"14.0","16.0","-88","-100","-87","-75","-96","-74","-91","-87"
"14.0","16.0","-88","-99","-87","-75","-96","-74","-91","-87"
"14.0","16.0","-88","-99","-87","-75","-96","-74","-91","-87"
"14.0","16.0","-88","-99","-87","-75","-96","-74","-91","-87"
"14.0","16.0","-99","-95","-87","-76","-96","-74","-91","-87"
"14.0","16.0","-99","-95","-87","-76","-96","-74","-91","-87"
"14.0","16.0","-89","-95","-87","-76","-96","-74","-91","-92"
"14.0","16.0","-89","-95","-87","-76","-96","-74","-91","-92"
"14.0","16.0","-94","-93","-87","-74","-96","-74","-91","-92"
"14.0","16.0","-94","-93","-87","-74","-87","-74","-91","-92"
"14.0","16.0","-89","-93","-87","-74","-87","-74","-91","-92"
"14.0","16.0","-89","-93","-87","-73","-97","-74","-91","-92"
"14.0","16.0","-89","-93","-87","-73","-97","-74","-91","-90"
"14.0","16.0","-92","-93","-87","-73","-97","-74","-91","-90"
"14.0","16.0","-92","-93","-87","-81","-89","-73","-91","-90"
"14.0","16.0","-92","-93","-90","-81","-89","-73","-91","-90"
"14.0","16.0","-92","-93","-90","-74","-89","-74","-91","-87"
"14.0","16.0","-92","-93","-90","-74","-89","-74","-91","-87"
"14.0","16.0","-92","-93","-90","-81","-89","-74","-91","-87"
"14.0","16.0","-92","-92","-90","-81","-97","-74","-91","-87"
"14.0","16.0","-87","-90","-90","-81","-97","-74","-91","-87"
"14.0","16.0","-87","-90","-90","-83","-97","-75","-91","-87"
"14.0","16.0","-87","-90","-90","-76","-97","-76","-91","-87"
"14.0","16.0","-88","-90","-90","-76","-97","-76","-90","-87"
"14.0","16.0","-86","-90","-90","-76","-97","-76","-90","-87"
"14.0","16.0","-86","-90","-90","-76","-97","-73","-90","-87"
"14.0","16.0","-88","-90","-88","-76","-97","-73","-91","-87"
"14.0","16.0","-88","-90","-90","-83","-97","-73","-91","-87"
"14.0","16.0","-87","-90","-90","-83","-97","-73","-91","-87"
